#Omegam Omegab w0 wa h ns sigma8 aIA etaIA betaIA b1 b2 b3 b4 b5
5.435868991706382e6	-1.578443691975217e6	-468435.88990078436	-79119.4369783815	257986.45912449667	469396.79823502473	2.286325987305858e6	-1959.8939959075788	-1977.9901600226274	2886.4174344262124	-568509.977183765	-136593.21240219337	-59633.26832221217	-26965.063896896067	-6116.228896406939

-1.5784436919488092e6	3.03078352968364e6	-66565.24428455817	-13873.9060516128	-691791.1369885209	-431128.8141224994	-933543.8645711414	854.1246827143362	1087.722435871477	-647.4341317067649	-69711.81315228964	-67548.63006131796	-46560.774750794895	-34645.15998264596	-22480.661471215637

-468435.8899021515	-66565.24427958956	184679.5827506211	33490.93910757491	29512.738944460027	-70344.18842826187	522916.22563495935	97.2107404583161	119.58617586891003	-82.77643177347196	154188.06157287705	106094.68746201343	81824.75506566679	67350.81137008965	65953.53994191375

-79119.4369785774	-13873.9060506916	33490.939107561906	6371.962512167945	7690.562268348074	-12998.487579177887	89272.70344169042	14.163428847724376	16.343949186448192	-15.698916061764056	20620.018620672363	17968.131309369423	15826.998536749485	14074.989638194642	14381.949387647277

257986.45911432657	-691791.1369637642	29512.738945044628	7690.562268506974	379641.9668582999	51510.43328406965	155767.54606441816	-231.69926938287242	-285.55852810660974	198.0155548400191	9913.926036242196	7588.77209088426	3100.588731721432	736.8817545153759	-2064.4251319585373

469396.79823553463	-431128.8141344445	-70344.18842772997	-12998.487579105387	51510.433288105254	161377.35174442222	-87426.91720181136	-400.6379243239028	-475.5791509412705	382.7912303021775	-18035.86113471912	-30820.559999259556	-34239.555587437295	-34105.326530132945	-40430.80516314073

2.2863259873056873e6	-933543.8645700937	522916.22563495673	89272.70344169212	155767.54606420896	-87426.91720187386	5.362585490059591e6	-1656.5747591587285	-1524.5487758241832	2741.629436303955	565774.3963708077	444988.64092601096	339002.96715468145	282218.872281354	293860.86345863726

-1959.8939959075788	854.1246827143362	97.2107404583161	14.163428847724376	-231.69926938287242	-400.6379243239028	-1656.5747591587285	145.36517547895448	172.53888081309083	-130.57328999186512	45.76204400611379	-31.70882842521456	-47.39560311644858	-61.95571436208491	-19.83502345512971

-1977.9901600226274	1087.722435871477	119.58617586891003	16.343949186448192	-285.55852810660974	-475.5791509412705	-1524.5487758241832	172.53888081309083	216.02583709574478	-129.3053739160355	56.1443490517801	-12.90332061793607	-41.830477833150184	-56.86526445349921	-18.606689315718864

2886.4174344262124	-647.4341317067649	-82.77643177347196	-15.698916061764056	198.0155548400191	382.7912303021775	2741.629436303955	-130.57328999186512	-129.3053739160355	178.76033636139545	-43.861784837157046	102.91503290601494	85.27670141137244	82.87746624196377	21.97802047956816

-568509.977183765	-69711.81315228964	154188.06157287705	20620.018620672363	9913.926036242196	-18035.86113471912	565774.3963708077	45.76204400611379	56.1443490517801	-43.861784837157046	476511.24645143846	41864.27113511965	802.6834464851806	454.154785448873	132.2811599348169

-136593.21240219337	-67548.63006131796	106094.68746201343	17968.131309369423	7588.77209088426	-30820.559999259556	444988.64092601096	-31.70882842521456	-12.90332061793607	102.91503290601494	41864.27113511965	225880.12048367335	31931.310083324366	402.99538351359524	744.1673310418574

-59633.26832221217	-46560.774750794895	81824.75506566679	15826.998536749485	3100.588731721432	-34239.555587437295	339002.96715468145	-47.39560311644858	-41.830477833150184	85.27670141137244	802.6834464851806	31931.310083324366	150433.01623707116	32111.75135017334	1240.5324961372628

-26965.063896896067	-34645.15998264596	67350.81137008965	14074.989638194642	736.8817545153759	-34105.326530132945	282218.872281354	-61.95571436208491	-56.86526445349921	82.87746624196377	454.154785448873	402.99538351359524	32111.75135017334	111433.21772918775	28528.49566076009

-6116.228896406939	-22480.661471215637	65953.53994191375	14381.949387647277	-2064.4251319585373	-40430.80516314073	293860.86345863726	-19.83502345512971	-18.606689315718864	21.97802047956816	132.2811599348169	744.1673310418574	1240.5324961372628	28528.49566076009	137833.69111096777
