#Omegam Omegab w0 wa h ns sigma8 aIA etaIA betaIA b1 b2 b3 b4 b5 b6 b7 b8 b9 b10
5.892049871552171e6	-1.5367068426063734e6	-533064.9458619719	-92504.00072992494	364744.92839028314	445592.7590729925	2.364308716218064e6	10025.004428813127	17321.957265035453	5022.068574946016	-629199.4809341794	-167625.91949966157	-82428.59768498069	-41798.87631681777	-20841.705934931077	-9595.321739949155	-3358.4982087178423	-1182.3490892907812	-2725.533996716391	-11629.449562491836
-1.5367068426063734e6	2.3722495137338326e6	13654.984494363984	7461.470954780491	-463333.57499507227	-409209.1007283877	-796104.524311671	666.6074403817486	822.9005507987499	-539.6685715521838	-68618.37173821336	-67417.09398560955	-46028.647612489236	-34602.16803958641	-19859.0857574669	-8604.586072742552	4159.392007243967	17787.648500375362	32315.186918189007	66035.18472399158
-533064.9458619719	13654.984494363984	317006.8104897128	66246.66780568089	-29438.147974808773	-159898.41489217954	1.0279391261578223e6	1047.6585309566947	1776.3108480007431	427.21955164233805	161846.23173304042	112347.60084663959	87588.07458487476	72166.70132033728	62657.6610575567	57241.47943736779	54461.21759926729	54875.48362672675	57606.7663753866	50022.40382986517
-92504.00072992494	7461.470954780491	66246.66780568089	14513.511016575929	-7350.3768882925015	-35679.20185721591	216446.59073776373	300.8021743010844	511.94670552031454	127.96961475171068	21645.406948598735	19079.816059256184	17039.453778694624	15176.303233212118	13928.242782776579	13279.880912578457	13109.428073617684	13618.50213339275	14826.151805919162	13439.546590282831
364744.92839028314	-463333.57499507227	-29438.147974808773	-7350.3768882925015	102316.33498992457	112105.54691778605	82331.22492329721	-196.13098356689358	-234.9741677347628	176.30469111038565	9543.761716878067	7584.239323050644	3021.6582832917366	658.9245820247893	-1726.7999337267452	-3949.885884866007	-6790.428824130282	-9863.405137446307	-14473.94478951875	-19679.95575884394
445592.7590729925	-409209.1007283877	-159898.41489217954	-35679.20185721591	112105.54691778605	212513.29480567898	-477694.24490041827	-389.29753997889424	-460.82756442427865	360.3140045093075	-18985.572746839265	-30724.456615352	-34148.1754543038	-34575.15851259685	-34991.83475244767	-36323.86394128144	-38589.37548367778	-42553.25087482695	-48207.696927191755	-45976.7322277926
2.364308716218064e6	-796104.524311671	1.0279391261578223e6	216446.59073776373	82331.22492329721	-477694.24490041827	7.609042331290453e6	-951.9542757456624	-585.4688431181428	2319.6341597159144	562023.3172125964	443686.1146150707	337720.5708953589	284926.234715104	253868.5951450007	237898.2566354692	232007.0501868892	237102.46581426685	250257.25599832	217691.4035825455
10025.004428813127	666.6074403817486	1047.6585309566947	300.8021743010844	-196.13098356689358	-389.29753997889424	-951.9542757456624	1788.383403339365	2906.311786202215	410.47976368544107	-6.762956232806935	-65.4348814811645	-77.81415940242195	-125.43471420501646	-84.03999276654069	-43.12237160737876	-36.86171479331013	-33.115985740386634	-145.43121762460933	-329.65433091591404
17321.957265035453	822.9005507987499	1776.3108480007431	511.94670552031454	-234.9741677347628	-460.82756442427865	-585.4688431181428	2906.311786202215	4807.965378913062	892.9643094206409	-3.4432092153452922	-48.0375723816745	-64.16243103186844	-120.32030516365894	-84.54161591146071	-52.59388870019839	-49.437025200787495	-39.59914139287775	-248.7338663741918	-579.709588885284
5022.068574946016	-539.6685715521838	427.21955164233805	127.96961475171068	176.30469111038565	360.3140045093075	2319.6341597159144	410.47976368544107	892.9643094206409	704.0733148706589	20.413478910536654	155.17503277322626	142.39281858765187	158.71211243573487	107.60265478010375	45.18452687979358	23.019410728745854	27.12391653091717	-48.48014063218727	-197.08326756149177
-629199.4809341794	-68618.37173821336	161846.23173304042	21645.406948598735	9543.761716878067	-18985.572746839265	562023.3172125964	-6.762956232806935	-3.4432092153452922	20.413478910536654	496189.0551769719	43778.35705706214	708.2080329793307	522.3666103040464	3.9504037186453127	46.45987562152761	4.001683939023124	3.661453565342039	-0.07324700043071444	1.3439233607231476
-167625.91949966157	-67417.09398560955	112347.60084663959	19079.816059256184	7584.239323050644	-30724.456615352	443686.1146150707	-65.4348814811645	-48.0375723816745	155.17503277322626	43778.35705706214	236161.0640917333	32925.56649576368	155.84763949635138	681.0793722265665	-23.01969466819241	22.602328416496196	4.955374511147706	0.13848331968480074	0.789709136803948
-82428.59768498069	-46028.647612489236	87588.07458487476	17039.453778694624	3021.6582832917366	-34148.1754543038	337720.5708953589	-77.81415940242195	-64.16243103186844	142.39281858765187	708.2080329793307	32925.56649576368	159350.8414309889	33499.7925941491	-93.95309129787086	557.4449731885902	42.39724729269966	4.084512953141576	6.316844727743073	0.0033540029052698817
-41798.87631681777	-34602.16803958641	72166.70132033728	15176.303233212118	658.9245820247893	-34575.15851259685	284926.234715104	-125.43471420501646	-120.32030516365894	158.71211243573487	522.3666103040464	155.84763949635138	33499.7925941491	117218.04833371687	29947.227176818033	227.57664762739637	424.2346003531874	48.25510151588922	5.751320645382319	4.127522530370646
-20841.705934931077	-19859.0857574669	62657.6610575567	13928.242782776579	-1726.7999337267452	-34991.83475244767	253868.5951450007	-84.03999276654069	-84.54161591146071	107.60265478010375	3.9504037186453127	681.0793722265665	-93.95309129787086	29947.227176818033	96094.64106199039	26965.91584372148	546.7598021341498	330.1786255953175	62.11978596168838	7.739399727146088
-9595.321739949155	-8604.586072742552	57241.47943736779	13279.880912578457	-3949.885884866007	-36323.86394128144	237898.2566354692	-43.12237160737876	-52.59388870019839	45.18452687979358	46.45987562152761	-23.01969466819241	557.4449731885902	227.57664762739637	26965.91584372148	85716.96337854832	23783.38170624488	778.6394621451025	252.0152809737124	43.511176294139425
